"Gene"	"Correlation"	"P-Value"	"FDR"
"ENSG00000231858"	"0.460728744939271"	"0.00346738628965625"	"0.0103604686270619"
"ENSG00000231860"	"0.393927125506073"	"0.0136298660661586"	"0.0329395480349126"
"ENSG00000231863"	"0.670445344129555"	"5.59522619143413e-06"	"9.88299325032356e-05"
"ENSG00000231864"	"-0.394736842105263"	"0.0134250371432276"	"0.032498328255523"
"ENSG00000231867"	"0.179876490530347"	"0.273189153526835"	"0.392454254128705"
"ENSG00000231868"	"0.606477732793522"	"6.06311730229791e-05"	"0.000431812256651461"
"ENSG00000231869"	"-0.230008270983848"	"0.158943135687116"	"0.25624944192881"
"ENSG00000231871"	"-0.165182186234818"	"0.313713414396344"	"0.435562874311952"
"ENSG00000231873"	"0.381983805668016"	"0.0169751865510304"	"0.0397534193315359"
"ENSG00000231876"	"0.278744939271255"	"0.0859194967115051"	"0.157036182081274"
"ENSG00000231877"	"0.609716599190283"	"5.42573047228728e-05"	"0.000398569383121481"
"ENSG00000231880"	"0.182995951417004"	"0.263782238411287"	"0.38207446684648"
"ENSG00000231881"	"0.655060728744939"	"1.02551261914526e-05"	"0.000135881876252032"
"ENSG00000231882"	"0.656882591093117"	"9.55296092413906e-06"	"0.000130120797194104"
"ENSG00000231883"	"0.24559627958351"	"0.131801370271242"	"0.221645670544685"
"ENSG00000231889"	"0.667813765182186"	"6.21218833859568e-06"	"0.00010358081341156"
"ENSG00000231890"	"0.187651821862348"	"0.251661730694464"	"0.368670389378068"
"ENSG00000231892"	"-0.471279050949697"	"0.00245892090658778"	"0.00776235937808932"
"ENSG00000231896"	"0.437449392712551"	"0.00574892996302096"	"0.0158609901896976"
"ENSG00000231898"	"0.654453441295547"	"1.04998669995176e-05"	"0.000137333086846994"
"ENSG00000231901"	"-0.291996097184458"	"0.0712747349811832"	"0.134142588556271"
"ENSG00000231902"	"0.101865971607566"	"0.537192664480658"	"0.651860944253703"
"ENSG00000231903"	"-0.160323886639676"	"0.328312924861961"	"0.451007934417842"
"ENSG00000231908"	"0.442105263157895"	"0.00520932311603634"	"0.0146473023580415"
"ENSG00000231912"	"0.199993323065015"	"0.222199333505542"	"0.333927974182286"
"ENSG00000231914"	"0.0968989378257583"	"0.557318525725796"	"0.668050121149148"
"ENSG00000231918"	"0.619635627530364"	"3.83554644290757e-05"	"0.000314601000373317"
"ENSG00000231920"	"0.539676113360324"	"0.000478938293424254"	"0.00205171438371366"
"ENSG00000231927"	"0.169158115588963"	"0.303261542704763"	"0.42394911056752"
"ENSG00000231933"	"0.0153877306251828"	"0.925923259980851"	"0.952508690908608"
"ENSG00000231934"	"0.382995951417004"	"0.0166669752834793"	"0.0391257705378431"
"ENSG00000231937"	"0.561133603238866"	"0.000257711382939508"	"0.00126420367607453"
"ENSG00000231943"	"0.630161943319838"	"2.6252914638742e-05"	"0.000243167361602305"
"ENSG00000231944"	"-0.0245787933569442"	"0.881930197897445"	"0.921908507758729"
"ENSG00000231948"	"0.478947368421053"	"0.00228083434194451"	"0.00729068010780292"
"ENSG00000231949"			
"ENSG00000231951"	"0.0536981025356567"	"0.745432121889641"	"0.820685001759922"
"ENSG00000231953"	"0.460931174089069"	"0.00345168154509815"	"0.0103241076688211"
"ENSG00000231955"	"0.241295546558704"	"0.138662388698704"	"0.230347987484122"
"ENSG00000231960"	"-0.0783336427235399"	"0.635495052336572"	"0.735601031791404"
"ENSG00000231963"	"-0.0879369870866852"	"0.594496041755302"	"0.701420654346374"
"ENSG00000231964"	"0.362348178137652"	"0.0239823746273875"	"0.0535284035252983"
"ENSG00000231966"	"-0.0921169555281261"	"0.577020824316372"	"0.686217866145895"
"ENSG00000231969"	"-0.0267206477732794"	"0.871584282630681"	"0.913915470071492"
"ENSG00000231970"	"-0.269028340080972"	"0.0977865683036857"	"0.173895724389015"
"ENSG00000231971"	"0.617004048582996"	"4.20938245572962e-05"	"0.000337096928919588"
"ENSG00000231977"	"0.124238571595398"	"0.451117639461292"	"0.571915123076945"
"ENSG00000231979"	"-0.032683000627297"	"0.843422790476813"	"0.894992113452274"
"ENSG00000231980"	"-0.0673110988260186"	"0.683902629336048"	"0.773851787691264"
"ENSG00000231983"	"0.250624681291891"	"0.123827296115005"	"0.210356020452805"
"ENSG00000231985"	"0.0621472208897845"	"0.707031675026395"	"0.792603918049687"
"ENSG00000231986"	"0.175920262732758"	"0.284052714593708"	"0.404578943316289"
"ENSG00000231987"	"0.650404858299595"	"1.22782511751133e-05"	"0.000150088931162034"
"ENSG00000231990"	"0.116132289122364"	"0.481409468708277"	"0.600092059179581"
"ENSG00000231992"	"0.149392712550607"	"0.362694598399227"	"0.485783258907514"
"ENSG00000231993"	"0.705465587044534"	"1.39799692450363e-06"	"5.22515330502477e-05"
"ENSG00000231999"	"0.205263157894737"	"0.209248576645677"	"0.318979819266707"
"ENSG00000232001"	"0"	"1"	"1"
"ENSG00000232002"	"0.14258087927863"	"0.386554200493314"	"0.508927809475501"
"ENSG00000232006"	"0.427935222672065"	"0.00700464404071452"	"0.0187841217760408"
"ENSG00000232010"	"0.0643544970784417"	"0.697112075250194"	"0.784910496835423"
"ENSG00000232019"	"-0.0597463067335997"	"0.71787585918018"	"0.801069077598596"
"ENSG00000232021"	"-0.397773279352227"	"0.0126801697453961"	"0.0310133771597166"
"ENSG00000232023"	"0.18209423577144"	"0.267220147550321"	"0.385896553336764"
"ENSG00000232026"	"-0.277988756057503"	"0.0866180036759559"	"0.15807785670862"
"ENSG00000232028"	"-0.111702569904433"	"0.498399798656785"	"0.61495790951919"
"ENSG00000232031"	"0.28775787275959"	"0.0756726711691731"	"0.140988482892956"
"ENSG00000232034"	"-0.110075963477131"	"0.504714520980565"	"0.620537974401887"
"ENSG00000232035"	"0.665384615384615"	"6.83987630046764e-06"	"0.000108841628323518"
"ENSG00000232043"	"-0.0728744939271255"	"0.658277874447156"	"0.754643526872727"
"ENSG00000232044"	"0.736842105263158"	"4.63331466016784e-07"	"4.21577285921349e-05"
"ENSG00000232046"	"0.665991902834008"	"6.67744016220802e-06"	"0.000107353752366951"
"ENSG00000232053"	"0.552024291497976"	"0.00033687066401928"	"0.00156416193828074"
"ENSG00000232056"	"0.245033775725995"	"0.132716576348048"	"0.222081606267221"
"ENSG00000232057"	"-0.0131578947368421"	"0.936810901824981"	"0.957259204174427"
"ENSG00000232058"			
"ENSG00000232063"	"0.544129554655871"	"0.000422472352372322"	"0.00186770517627128"
"ENSG00000232065"	"0.10690423381706"	"0.517142883676404"	"0.631922255724266"
"ENSG00000232072"			
"ENSG00000232073"	"0.296356275303644"	"0.0673102405040742"	"0.127793174429062"
"ENSG00000232077"	"0.607287449392713"	"5.89766448294243e-05"	"0.000422865077721102"
"ENSG00000232079"	"0.563157894736842"	"0.000242580171775588"	"0.00120773077849057"
"ENSG00000232080"	"0.255116645631667"	"0.117014179819751"	"0.200767626925405"
"ENSG00000232081"	"0.426121997589227"	"0.00683353063317396"	"0.0183864634405602"
"ENSG00000232082"	"-0.00242914979757085"	"0.988722643884029"	"0.992418657765447"
"ENSG00000232084"	"0.475910931174089"	"0.00244934568375369"	"0.00774140375760874"
"ENSG00000232085"	"-0.263967611336032"	"0.104450105628981"	"0.183463355512777"
"ENSG00000232086"	"0.597376400361731"	"5.94414093442232e-05"	"0.000425283712796647"
"ENSG00000232093"	"0.361336032388664"	"0.0244011392005603"	"0.0543074134646616"
"ENSG00000232098"	"0.716599190283401"	"9.22344779439887e-07"	"4.71465515267303e-05"
"ENSG00000232100"	"0.652226720647773"	"1.14453916901292e-05"	"0.00014459943206134"
"ENSG00000232104"	"0.674291497975709"	"4.79970752924923e-06"	"9.03474358446914e-05"
"ENSG00000232110"	"0.399797570850202"	"0.012203472878665"	"0.0300045391480491"
"ENSG00000232117"	"0.143493689279756"	"0.383489572597927"	"0.505719567341514"
"ENSG00000232118"	"0.589068825910931"	"0.000108172914557694"	"0.000656172236839193"
"ENSG00000232120"			
"ENSG00000232121"	"0.134247996598162"	"0.415187099728443"	"0.537336656330713"
"ENSG00000232124"	"0.440485829959514"	"0.00539177817761447"	"0.0150552161402192"
"ENSG00000232130"			
"ENSG00000232131"	"0.294560669941276"	"0.0687126804352165"	"0.129990947114242"
"ENSG00000232132"	"-0.180542409385554"	"0.271387741231652"	"0.390394583112962"
"ENSG00000232139"	"0.203441295546559"	"0.213387196758129"	"0.324083279128138"
"ENSG00000232140"	"0.427935222672065"	"0.00700464404071452"	"0.0187841217760408"
"ENSG00000232153"	"-0.0487934761702553"	"0.768011583756521"	"0.838726239090819"
"ENSG00000232160"	"0.481781376518219"	"0.00213287570574342"	"0.00689223633782906"
"ENSG00000232162"	"0.396468762567338"	"0.0124636181452175"	"0.0305701511835658"
"ENSG00000232164"	"0.495951417004049"	"0.00151298727842853"	"0.00518003558905034"
"ENSG00000232170"	"0.115310012106351"	"0.484540306598863"	"0.601651069055942"
"ENSG00000232183"	"-0.0918014341561572"	"0.578331790991571"	"0.687275257584507"
"ENSG00000232184"	"0.178407767831474"	"0.277189926926117"	"0.396907974316176"
"ENSG00000232188"	"0.636363649407232"	"1.33417111730319e-05"	"0.000158826200381712"
"ENSG00000232190"	"0.58582995951417"	"0.000120077752584542"	"0.000711030747877034"
"ENSG00000232192"	"-0.0469635627530364"	"0.775912327232351"	"0.844924107968848"
"ENSG00000232193"	"-0.201792521186114"	"0.217981409318794"	"0.328618405202172"
"ENSG00000232194"	"0.278014327090268"	"0.0865878362005547"	"0.15807785670862"
"ENSG00000232197"	"0.0519000678127158"	"0.753686535068813"	"0.827447998747571"
"ENSG00000232200"	"-0.129723763619645"	"0.431222611939288"	"0.551964943282289"
"ENSG00000232211"	"-0.0501122187694514"	"0.761921036750846"	"0.833847524877009"
"ENSG00000232212"	"0.0818796100896261"	"0.620222648406341"	"0.723551791189179"
"ENSG00000232220"	"0.332591093117409"	"0.0391133763653518"	"0.0812528654419403"
"ENSG00000232225"	"0.543724696356275"	"0.000427346670198966"	"0.00188248504918873"
"ENSG00000232227"			
"ENSG00000232229"	"0.397975708502024"	"0.0126317942821053"	"0.0309241997935422"
"ENSG00000232233"	"0.65587044534413"	"9.93720974856873e-06"	"0.000133169991031807"
"ENSG00000232234"	"0.695951417004049"	"2.02395307175039e-06"	"6.03055405052157e-05"
"ENSG00000232245"			
"ENSG00000232252"			
"ENSG00000232256"	"0.610728744939271"	"5.23948413495427e-05"	"0.000389915098415202"
"ENSG00000232259"	"0.452024291497976"	"0.00420484277769153"	"0.0122064281455044"
"ENSG00000232265"	"0.633805668016194"	"2.29638031998263e-05"	"0.000222679303755891"
"ENSG00000232266"	"-0.230008270983848"	"0.158943135687116"	"0.25624944192881"
"ENSG00000232271"	"-0.0577157607814626"	"0.727090036636102"	"0.805655629742493"
"ENSG00000232272"	"-0.0783336427235399"	"0.635495052336572"	"0.735601031791404"
"ENSG00000232283"	"0.576518218623482"	"0.000161212659175761"	"0.000885475598012174"
"ENSG00000232284"	"0.358906882591093"	"0.0254312349520967"	"0.0562623021574942"
"ENSG00000232286"	"0.100896260593057"	"0.541094142899359"	"0.653396700859603"
"ENSG00000232287"	"0.116801619433198"	"0.477474383819202"	"0.59636430551337"
"ENSG00000232290"	"0.374291497975708"	"0.0194794264121481"	"0.0447477039028203"
"ENSG00000232294"	"0.603036437246964"	"6.81461120517931e-05"	"0.000469862212966318"
"ENSG00000232295"	"0.315384615384615"	"0.0509695850920552"	"0.101470044976173"
"ENSG00000232298"	"-0.00136207818193554"	"0.993433949863129"	"0.995863926052555"
"ENSG00000232299"			
"ENSG00000232300"	"0.344939271255061"	"0.0320853035216547"	"0.0684861741836489"
"ENSG00000232301"	"0.277691077496197"	"0.0869697894687679"	"0.158583583013849"
"ENSG00000232306"	"0.0126742911818479"	"0.938958708364985"	"0.958740948833204"
"ENSG00000232307"	"0.0752274804983477"	"0.648996757467329"	"0.746825825341715"
"ENSG00000232309"	"-0.0527856941539194"	"0.749617367012301"	"0.823960405379842"
"ENSG00000232310"	"0.49251012145749"	"0.00164662800696448"	"0.00555534809975307"
"ENSG00000232316"	"-0.258906882591093"	"0.111457510231739"	"0.192905641180516"
"ENSG00000232325"	"-0.0839940675780086"	"0.611189374285001"	"0.715192294910466"
"ENSG00000232328"	"0.629757085020243"	"2.66440942213519e-05"	"0.000245621957778524"
"ENSG00000232335"	"-0.610455995518374"	"3.68101936279702e-05"	"0.000306009296494443"
"ENSG00000232342"	"-0.0761133603238866"	"0.644068224230344"	"0.742911007210193"
"ENSG00000232343"	"0.0958399330407774"	"0.561654546401544"	"0.671799805629292"
"ENSG00000232347"	"0.239068825910931"	"0.142427197094818"	"0.234997833319321"
"ENSG00000232351"	"-0.386454249378861"	"0.015093258911475"	"0.0359553873314354"
"ENSG00000232352"	"0.705668016194332"	"1.38720675500945e-06"	"5.22515330502477e-05"
"ENSG00000232353"	"0.445748987854251"	"0.00481836073940374"	"0.013721432021513"
"ENSG00000232354"	"0.611943319838057"	"5.02371273965735e-05"	"0.000378316987744667"
"ENSG00000232356"	"0.12201653295082"	"0.459316495350753"	"0.579541608047617"
"ENSG00000232358"	"-0.461634020293908"	"0.00309455670937795"	"0.00940159249981388"
"ENSG00000232359"	"0.218432107167742"	"0.181574119082919"	"0.285858702101158"
"ENSG00000232360"	"0.364492130635328"	"0.0225303765601887"	"0.0506846683788529"
"ENSG00000232363"	"0.098582995951417"	"0.549151881943994"	"0.66087208089288"
"ENSG00000232377"	"0.324493927125506"	"0.0443744892417083"	"0.0904369279956644"
"ENSG00000232386"	"0.427732793522267"	"0.00703375919720064"	"0.0188513784817126"
"ENSG00000232394"	"0.216206272699408"	"0.186175752446788"	"0.290441136446973"
"ENSG00000232395"	"0.332031663573585"	"0.0389166432631595"	"0.0809882215258268"
"ENSG00000232396"	"0.209306013957428"	"0.200964739388918"	"0.309110216137013"
"ENSG00000232401"	"0.125546206992519"	"0.446330118482539"	"0.567045824101382"
"ENSG00000232406"	"0.518016194331984"	"0.000861998003680154"	"0.00328701817923088"
"ENSG00000232408"	"0.174719482947155"	"0.287404671466326"	"0.408131869794857"
"ENSG00000232411"	"0.191295546558704"	"0.242442822211139"	"0.357948699712565"
"ENSG00000232412"	"0.751619433198381"	"2.96328454080984e-07"	"4.09634681324004e-05"
"ENSG00000232413"			
"ENSG00000232415"	"-0.302429149797571"	"0.0616952497524877"	"0.118979694065724"
"ENSG00000232416"	"0.47246963562753"	"0.00265351422626207"	"0.00826922256209738"
"ENSG00000232419"			
"ENSG00000232436"	"0.489473684210526"	"0.00177312460905019"	"0.00590957210264124"
"ENSG00000232442"	"0.625910931174089"	"3.06381791556342e-05"	"0.000269874760586582"
"ENSG00000232444"	"0.0144137515132938"	"0.930600269345553"	"0.953289874228737"
"ENSG00000232445"	"0.715182186234818"	"9.71229723361803e-07"	"4.80676405460418e-05"
"ENSG00000232448"	"-0.186171701852579"	"0.256471682888084"	"0.373328671003593"
"ENSG00000232451"	"0.283400809716599"	"0.0806479914413544"	"0.148904290236329"
"ENSG00000232453"	"0.689271255060729"	"2.63744022925064e-06"	"6.81771640540698e-05"
"ENSG00000232455"	"0.157092970493204"	"0.339540181271317"	"0.46170665548041"
"ENSG00000232458"	"0.0228228565471557"	"0.890312115684258"	"0.92720275729035"
"ENSG00000232464"	"0.659109311740891"	"8.75675964104558e-06"	"0.00012404966962694"
"ENSG00000232465"	"0.0288275030265877"	"0.861703198679812"	"0.906361687656374"
"ENSG00000232470"	"0.205065961381451"	"0.210449581711905"	"0.320350725191587"
"ENSG00000232474"	"0.0292139199051897"	"0.859867677943123"	"0.906361687656374"
"ENSG00000232480"	"0.218421052631579"	"0.181024849972016"	"0.285243878269565"
"ENSG00000232485"	"0.508704453441296"	"0.00109767533424233"	"0.00400588904982047"
"ENSG00000232487"	"0.272874493927125"	"0.0929460692811014"	"0.166682842023597"
"ENSG00000232490"	"0.598785425101215"	"7.85976364202172e-05"	"0.000520272254682991"
"ENSG00000232494"	"-0.245033775725995"	"0.132716576348048"	"0.222081606267221"
"ENSG00000232500"			
"ENSG00000232504"	"0.343724696356275"	"0.032726488223239"	"0.0696130727458444"
"ENSG00000232510"	"0.087246963562753"	"0.596202049168429"	"0.702475530544463"
"ENSG00000232512"	"-0.216206272699408"	"0.186175752446788"	"0.290441136446973"
"ENSG00000232518"	"0.780161943319838"	"1.29255093766717e-07"	"4.09634681324004e-05"
"ENSG00000232519"	"-0.041497975708502"	"0.801482792362164"	"0.863231962265672"
"ENSG00000232520"	"0.626315789473684"	"3.01931416740665e-05"	"0.000267062396632409"
"ENSG00000232523"	"0.294594053416329"	"0.0686798147325661"	"0.129949819549064"
"ENSG00000232524"	"-0.03582995951417"	"0.828219608881874"	"0.883760272555915"
"ENSG00000232527"	"0.052834008097166"	"0.748708473349422"	"0.823167032401868"
"ENSG00000232529"	"0.0144137515132938"	"0.930600269345553"	"0.953289874228737"
"ENSG00000232530"	"0.455668016194332"	"0.00388092879540244"	"0.0113878277428214"
"ENSG00000232533"	"0.4"	"0.012156658290191"	"0.0298925829114591"
"ENSG00000232536"	"0.610931174089069"	"5.20294374522882e-05"	"0.000387689843344642"
"ENSG00000232537"	"0.555088820995318"	"0.000244796938308388"	"0.00121695179376121"
"ENSG00000232539"	"-0.102129095498725"	"0.536136370579505"	"0.650875460801228"
"ENSG00000232542"	"0.332995951417004"	"0.0388643997817279"	"0.0808867051765114"
"ENSG00000232545"	"0.202429149797571"	"0.215711005657457"	"0.326614537993142"
"ENSG00000232548"	"0.499737033413372"	"0.00119891090804171"	"0.00429219292135699"
"ENSG00000232555"	"0.309226175809755"	"0.0554249711557084"	"0.108700136529036"
"ENSG00000232557"	"0.332591093117409"	"0.0391133763653518"	"0.0812528654419403"
"ENSG00000232558"	"-0.0330230158978399"	"0.841814376712364"	"0.893894442474695"
"ENSG00000232560"	"0.230566801619433"	"0.157502613384396"	"0.254882825943865"
"ENSG00000232564"	"0.658502024291498"	"8.96740001783124e-06"	"0.000125737373599362"
"ENSG00000232565"	"-0.591497975708502"	"9.995852718379e-05"	"0.000617406450294377"
"ENSG00000232577"	"0.213562753036437"	"0.191108106217444"	"0.296709116126511"
"ENSG00000232581"	"0.645748987854251"	"1.46733030840419e-05"	"0.000168106110859842"
"ENSG00000232586"	"0.678947368421053"	"3.98449568805852e-06"	"8.10782397848842e-05"
"ENSG00000232590"			
"ENSG00000232591"	"0.62914979757085"	"2.72409715811658e-05"	"0.000249255423476707"
"ENSG00000232596"	"-0.214107281410403"	"0.190590295004658"	"0.296161065077417"
"ENSG00000232597"	"0.047705203470069"	"0.773048098670501"	"0.842434495817811"
"ENSG00000232598"	"0.121424517575188"	"0.461514326041283"	"0.581874711589182"
"ENSG00000232600"	"0.419838056680162"	"0.0082541623354277"	"0.0215534576520893"
"ENSG00000232604"			
"ENSG00000232606"	"0.0937246963562753"	"0.569097730807228"	"0.678825724655682"
"ENSG00000232611"	"0.709919028340081"	"1.18063724249788e-06"	"5.04556579066018e-05"
"ENSG00000232613"	"-0.126923076923077"	"0.439913843301843"	"0.560968796306079"
"ENSG00000232618"	"0.626315789473684"	"3.01931416740665e-05"	"0.000267062396632409"
"ENSG00000232623"	"-0.42995951417004"	"0.00671919125828234"	"0.0181205619710777"
"ENSG00000232624"	"0.636032388663968"	"2.11462796874299e-05"	"0.000212098365606854"
"ENSG00000232628"	"0.683805668016194"	"3.28057283362278e-06"	"7.46921845939845e-05"
"ENSG00000232633"	"0.17165991902834"	"0.294902171930473"	"0.414944870274416"
"ENSG00000232636"	"0.143266603296187"	"0.384250644821541"	"0.506551640125914"
"ENSG00000232638"	"-0.227518536518214"	"0.163628479913925"	"0.262492172401232"
"ENSG00000232640"	"0.438312892710433"	"0.00525502485117912"	"0.0147403194672844"
"ENSG00000232642"	"0.730364372469636"	"5.71570864860079e-07"	"4.21577285921349e-05"
"ENSG00000232643"	"0.0874920940909656"	"0.596369576953548"	"0.702637480084475"
"ENSG00000232645"	"0.535425101214575"	"0.000539054189326044"	"0.00225628128698376"
"ENSG00000232648"	"0.436032388663968"	"0.0059225291000247"	"0.0162707608816391"
"ENSG00000232650"	"0.626315789473684"	"3.01931416740665e-05"	"0.000267062396632409"
"ENSG00000232652"	"0.12201653295082"	"0.459316495350753"	"0.579541608047617"
"ENSG00000232655"	"0.0852744758375393"	"0.605746616303021"	"0.710139564229578"
"ENSG00000232656"	"0.331983805668016"	"0.0394892973836757"	"0.0819681879227532"
"ENSG00000232661"	"0.187345996249893"	"0.253430335984949"	"0.36977717980065"
"ENSG00000232667"	"0.519133438460115"	"0.000708389785706999"	"0.00281141444004681"
"ENSG00000232671"	"0.329757085020243"	"0.0408931470341961"	"0.0844320235742285"
"ENSG00000232675"	"-0.407287449392713"	"0.0105706855060075"	"0.0265774635045028"
"ENSG00000232677"	"0.644736842105263"	"1.52489619995367e-05"	"0.000172920268111251"
"ENSG00000232679"	"-0.309109311740891"	"0.0559589184988247"	"0.109600095257193"
"ENSG00000232680"	"0.152166460880846"	"0.355089560954079"	"0.478533064721777"
"ENSG00000232682"	"0.532793522267206"	"0.000579572466352082"	"0.00239413135525811"
"ENSG00000232684"	"0.573279352226721"	"0.000178266438236946"	"0.000953366299728722"
"ENSG00000232685"	"0.246159029173228"	"0.130890464624622"	"0.220351776710231"
"ENSG00000232688"	"-0.0576550060531754"	"0.727366319831729"	"0.805655629742493"
"ENSG00000232691"	"0.262955465587045"	"0.105823758070818"	"0.185380051633619"
"ENSG00000232692"	"0.470743075046711"	"0.00249097240493404"	"0.00784219883817509"
"ENSG00000232693"	"0.406489866784226"	"0.0102322062920388"	"0.0258656356435479"
"ENSG00000232696"	"0.614777327935223"	"4.55149378643232e-05"	"0.000355001318367476"
"ENSG00000232710"	"-0.0204201769575824"	"0.901800138503438"	"0.935271321054889"
"ENSG00000232712"	"0.598987854251012"	"7.80686147157017e-05"	"0.000518238942812956"
"ENSG00000232715"	"0.0503027272865959"	"0.76104234074446"	"0.833041988650512"
"ENSG00000232719"	"0.614372469635628"	"4.61636651489834e-05"	"0.000358266849794104"
"ENSG00000232721"	"0.639271255060729"	"1.87399512945095e-05"	"0.000196483510879597"
"ENSG00000232725"	"0.435222672064777"	"0.00602376139497548"	"0.0164887586344771"
"ENSG00000232729"	"0.08582995951417"	"0.602206248874307"	"0.706904800563914"
"ENSG00000232732"	"0.688663967611336"	"2.70203203980822e-06"	"6.88325719192148e-05"
"ENSG00000232738"			
"ENSG00000232739"	"0.120874673463607"	"0.463560631508307"	"0.583720408447086"
"ENSG00000232740"	"-0.230620024212702"	"0.157806948271666"	"0.254882825943865"
"ENSG00000232746"	"0.616194331983806"	"4.33096031892189e-05"	"0.000343418985234268"
"ENSG00000232748"	"0.536032388663968"	"0.000530072031132832"	"0.00222826752695033"
"ENSG00000232749"	"-0.0968672081066816"	"0.557448213378347"	"0.668171289677161"
"ENSG00000232754"	"-0.00283400809716599"	"0.986761526192575"	"0.991003837139233"
"ENSG00000232756"	"0.119433198380567"	"0.467548244055604"	"0.587124135550931"
"ENSG00000232758"	"-0.0744706592303621"	"0.652303506214723"	"0.749435157823019"
"ENSG00000232759"	"0.325910931174089"	"0.0434142280269448"	"0.0888597535012206"
"ENSG00000232762"	"-0.199459857747281"	"0.223460652306927"	"0.335284272457436"
"ENSG00000232767"	"-0.0451417004048583"	"0.784411122488925"	"0.852232166938342"
"ENSG00000232774"	"0.274696356275304"	"0.0907192084557147"	"0.164266390940663"
"ENSG00000232788"	"-0.34412955465587"	"0.0325115910182789"	"0.0692264548116649"
"ENSG00000232790"			
"ENSG00000232803"	"-0.0234817813765182"	"0.887100403795248"	"0.925036399993616"
"ENSG00000232806"	"0.101314851517591"	"0.53940834515078"	"0.653396700859603"
"ENSG00000232807"	"0.610121457489878"	"5.35051765818274e-05"	"0.000395156789425067"
"ENSG00000232808"			
"ENSG00000232811"	"0.488663967611336"	"0.00180827766588268"	"0.00600616611332567"
"ENSG00000232812"	"0.103113220472809"	"0.532194573249181"	"0.646896931579814"
"ENSG00000232814"	"-0.398582995951417"	"0.012487613863504"	"0.0306054026502999"
"ENSG00000232817"	"0.46217727443388"	"0.00305527205785378"	"0.00930159719424792"
"ENSG00000232821"	"-0.241578893667974"	"0.138441477805553"	"0.230030081907512"
"ENSG00000232825"	"0.450901001345818"	"0.00396652028016766"	"0.0116069038888534"
"ENSG00000232827"	"0.433100924136729"	"0.00588632481504835"	"0.0161922453697044"
"ENSG00000232828"	"0.097165991902834"	"0.5549347312422"	"0.665834477408593"
"ENSG00000232832"	"0.224696356275304"	"0.168574722773546"	"0.268909145314807"
"ENSG00000232835"	"-0.0773114772863882"	"0.639925609791406"	"0.739540952019944"
"ENSG00000232837"	"0.591730351484068"	"7.26363260314858e-05"	"0.000493394758969325"
"ENSG00000232849"			
"ENSG00000232850"	"0.75587044534413"	"2.62109399620755e-07"	"4.09634681324004e-05"
"ENSG00000232855"	"0.456882591093117"	"0.00377792660717432"	"0.0111443825664342"
"ENSG00000232860"	"0.632388663967611"	"2.41946974855742e-05"	"0.000230689033984903"
"ENSG00000232874"	"0.417430032418798"	"0.00819437864664226"	"0.021416500915816"
"ENSG00000232876"	"0.569838056680162"	"0.000198156962040332"	"0.00103393938647803"
"ENSG00000232878"	"-0.0338056680161943"	"0.837817133862221"	"0.890540485372047"
"ENSG00000232884"	"0.59412955465587"	"9.17021255670113e-05"	"0.000580217132515001"
"ENSG00000232885"	"0.384194726066434"	"0.0157472873585603"	"0.0373155439943161"
"ENSG00000232886"			
"ENSG00000232891"	"0.0800405679305072"	"0.628124291365996"	"0.729802042421015"
"ENSG00000232892"	"0.134626640134629"	"0.413860559681019"	"0.535997265296258"
"ENSG00000232893"	"-0.0714574898785425"	"0.664532816388369"	"0.758204874027171"
"ENSG00000232895"	"-0.0434191961842196"	"0.792971121878613"	"0.857770200646063"
"ENSG00000232896"	"0.326518218623482"	"0.0430079210423469"	"0.0881285118902828"
"ENSG00000232900"	"0.169452173850802"	"0.302409415531154"	"0.423011014778908"
"ENSG00000232902"	"0.12201653295082"	"0.459316495350753"	"0.579541608047617"
"ENSG00000232903"	"0.554430450816278"	"0.000249879629123777"	"0.00123540539655459"
"ENSG00000232907"	"0.394331983805668"	"0.0135271206179243"	"0.0327318766971941"
"ENSG00000232909"	"0.52085020242915"	"0.00079984377936944"	"0.00309343554405134"
"ENSG00000232912"	"0.660323886639676"	"8.34955730940453e-06"	"0.000120472920783008"
"ENSG00000232913"	"0.26413222822971"	"0.104196563147884"	"0.18312005079255"
"ENSG00000232920"			
"ENSG00000232930"	"0.574089068825911"	"0.000173856745704653"	"0.000935997598446807"
"ENSG00000232931"	"0.494331983805668"	"0.00157462886157104"	"0.00535419653657929"
"ENSG00000232934"	"0.289676113360324"	"0.0739491899653123"	"0.138295819196997"
"ENSG00000232935"	"-0.0500404882326396"	"0.762251960962275"	"0.834131531741169"
"ENSG00000232936"	"0.455465587044534"	"0.00389833289285713"	"0.0114231129424414"
"ENSG00000232937"	"0.507894736842105"	"0.00112065410707285"	"0.00407130325679965"
"ENSG00000232939"	"-0.651619433198381"	"1.17169007849212e-05"	"0.000146523984119785"
"ENSG00000232940"	"0.683603238866397"	"3.30724065120564e-06"	"7.47891012702456e-05"
"ENSG00000232947"			
"ENSG00000232949"	"0.418421052631579"	"0.00849155422352725"	"0.0220672718502166"
"ENSG00000232954"	"0.0576550060531754"	"0.727366319831728"	"0.805655629742493"
"ENSG00000232956"	"0.181174089068826"	"0.268629528488361"	"0.387458795294973"
"ENSG00000232959"	"0.0186234817813765"	"0.910451699974613"	"0.940985386753693"
"ENSG00000232964"	"0.0303705209707556"	"0.854378075285464"	"0.904088186282842"
"ENSG00000232969"	"-0.0118976792853241"	"0.942692613002919"	"0.961209054550335"
